OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,sigma_x,sigma_y,sigma_z
STARLINK-11072 [DTC],2024-002A,2025-08-01T04:17:36.905568,15.69694442,7.25e-05,53.1586,281.0588,91.8398,268.2703,0,U,58705,999,9175,1.6481e-06,-3.88e-06,0.0,0.5,0.5,0.5
STARLINK-11075 [DTC],2024-002B,2025-08-01T04:24:40.293216,15.69702848,9.84e-05,53.159,281.0959,89.5523,270.5607,0,U,58706,999,9175,7.3818e-06,3.06e-06,0.0,0.5,0.5,0.5
STARLINK-11077 [DTC],2024-002C,2025-08-01T04:31:43.714560,15.69705364,0.0001281,53.1589,281.1089,76.5989,283.5172,0,U,58707,999,9175,1.4812e-05,1.206e-05,0.0,0.5,0.5,0.5
STARLINK-11079 [DTC],2024-002D,2025-08-01T04:10:32.555424,15.69700346,0.0001002,53.1586,281.022,76.044,284.0689,0,U,58708,999,9175,3.9868e-06,-1.06e-06,0.0,0.5,0.5,0.5
STARLINK-11076 [DTC],2024-002E,2025-07-31T21:56:44.543616,15.69705929,0.0001037,53.1579,282.2503,91.1237,268.9899,0,U,58709,999,9176,-1.4881e-06,-7.69e-06,0.0,0.5,0.5,0.5
STARLINK-11078 [DTC],2024-002F,2025-08-01T03:56:24.330336,15.69754424,0.000226,53.159,280.962,78.3684,281.7587,0,U,58710,999,9175,-8.1522e-05,-0.00010474,0.0,0.5,0.5,0.5
STARLINK-31031,2024-002G,2025-08-01T04:29:56.481792,15.30192912,0.0001488,53.1591,174.2723,98.483,261.6339,0,U,58711,999,8810,-6.2707e-06,-5.45e-06,0.0,0.5,0.5,0.5
STARLINK-31029,2024-002H,2025-08-01T03:50:25.754784,15.30193064,0.0001513,53.1589,174.1076,87.9985,272.1189,0,U,58712,999,8810,-2.0761e-05,-9.74e-06,0.0,0.5,0.5,0.5
STARLINK-30973,2024-002J,2025-07-31T21:43:19.937568,15.30192202,0.0001306,53.1581,175.3594,89.8057,270.3094,0,U,58713,999,8821,7.9244e-05,1.988e-05,0.0,0.5,0.5,0.5
STARLINK-31100,2024-002K,2025-07-31T21:47:53.414304,15.30194107,0.0001395,53.1589,175.3761,84.0036,276.1124,0,U,58714,999,8821,2.5796e-05,4.05e-06,0.0,0.5,0.5,0.5
STARLINK-31102,2024-002L,2025-08-01T03:04:59.948832,15.30187828,8.51e-05,53.1574,174.6116,94.7272,265.3826,0,U,58715,999,8814,0.00019608,5.451e-05,0.0,0.5,0.5,0.5
STARLINK-31098,2024-002M,2025-07-31T21:50:55.719168,15.30190917,0.0001347,53.1594,175.3903,91.3347,268.7808,0,U,58716,999,8821,3.6842e-05,7.32e-06,0.0,0.5,0.5,0.5
STARLINK-31093,2024-002N,2025-08-01T02:43:43.737024,15.30193473,0.0001347,53.1575,174.5374,87.9578,272.1577,0,U,58717,999,8809,2.5051e-05,3.83e-06,0.0,0.5,0.5,0.5
STARLINK-31097,2024-002P,2025-07-31T04:42:25.326144,15.30199157,0.0001289,53.1589,178.7504,83.8728,276.2419,0,U,58718,999,8810,1.4397e-05,6.7e-07,0.0,0.5,0.5,0.5
STARLINK-31051,2024-002Q,2025-08-01T04:20:48.926112,15.30196902,0.0001272,53.1591,174.2304,85.8157,274.2989,0,U,58719,999,8810,2.8612e-05,4.88e-06,0.0,0.5,0.5,0.5
STARLINK-31027,2024-002R,2025-08-01T03:54:59.488128,15.30192198,0.0001454,53.159,174.1211,104.6393,255.4769,0,U,58720,999,8809,0.0001418,3.842e-05,0.0,0.5,0.5,0.5
STARLINK-30972,2024-002S,2025-07-31T21:44:50.880480,15.30194327,0.0001326,53.1587,175.3599,80.2992,279.8159,0,U,58721,999,8821,4.6717e-05,1.024e-05,0.0,0.5,0.5,0.5
STARLINK-31040,2024-002T,2025-08-01T04:25:22.234368,15.30195754,0.0001243,53.1587,174.2484,85.9138,274.2004,0,U,58722,999,8821,5.5078e-05,1.272e-05,0.0,0.5,0.5,0.5
STARLINK-31033,2024-002U,2025-08-01T04:11:41.867232,15.30195443,0.000133,53.1592,174.1898,80.0287,280.0864,0,U,58723,999,8809,2.8623e-05,4.88e-06,0.0,0.5,0.5,0.5
STARLINK-30893,2024-002V,2025-07-31T20:53:20.913216,15.30191522,0.0001305,53.1599,175.8557,101.4298,258.6849,0,U,58724,999,8819,1.1557e-05,-1.7e-07,0.0,0.5,0.5,0.5
STARLINK-30856,2024-002W,2025-07-31T14:38:39.274656,15.30190662,0.0001468,53.1586,177.0677,98.1919,261.9249,0,U,58725,999,8816,2.0611e-05,2.51e-06,0.0,0.5,0.5,0.5
STARLINK-31115,2024-005B,2025-07-31T16:48:42.006816,15.02525445,9.25e-05,43.0039,342.0268,270.8866,89.1871,0,U,58729,999,8717,-0.00014439,-2.153e-05,0.0,0.5,0.5,0.5
STARLINK-31204,2024-005D,2025-07-31T22:00:01.999584,15.4922386,0.0019123,42.9951,298.8282,21.1176,148.703,0,U,58731,999,8770,0.0030204,0.001735,0.0,0.5,0.5,0.5
STARLINK-31180,2024-005E,2025-07-31T15:51:18.810432,15.02536177,0.0001172,43.0046,342.5949,267.316,92.7548,0,U,58732,999,8716,5.8652e-05,5.89e-06,0.0,0.5,0.5,0.5
STARLINK-31164,2024-005F,2025-07-31T19:55:31.082304,15.02524531,0.0001255,43.0045,342.1386,264.2973,95.7726,0,U,58733,999,8720,0.00011939,1.409e-05,0.0,0.5,0.5,0.5
STARLINK-31152,2024-005G,2025-07-31T22:00:01.999584,15.02537056,0.0001526,43.0037,341.6252,268.0944,218.1961,0,U,58734,999,584,0.0018173,0.00024431,0.0,0.5,0.5,0.5
STARLINK-31157,2024-005H,2025-07-31T16:34:28.079328,15.02535214,0.0001435,43.0046,342.8097,265.1931,94.8748,0,U,58735,999,8717,5.5524e-05,5.46e-06,0.0,0.5,0.5,0.5
STARLINK-31076,2024-005J,2025-07-31T16:29:40.145280,15.02537149,0.0001215,43.0043,342.7834,263.9073,96.1631,0,U,58736,999,8721,7.3147e-06,-1.05e-06,0.0,0.5,0.5,0.5
STARLINK-31101,2024-005K,2025-07-31T16:20:05.510112,15.02543884,0.0001545,43.0055,342.7318,270.8576,89.209,0,U,58737,999,8716,2.176e-05,9e-07,0.0,0.5,0.5,0.5
STARLINK-31108,2024-005L,2025-07-31T16:24:52.984512,15.02531204,0.0001359,43.0048,342.7593,266.251,93.8177,0,U,58738,999,8716,-6.2236e-06,-2.88e-06,0.0,0.5,0.5,0.5
STARLINK-31042,2024-005M,2025-07-31T16:15:17.035200,15.02538569,0.0001251,43.0036,342.7081,272.7284,87.3415,0,U,58739,999,8717,8.7173e-05,9.74e-06,0.0,0.5,0.5,0.5
STARLINK-31159,2024-005N,2025-07-31T16:10:28.391808,15.0255291,4.6e-05,43.0045,342.6803,205.7241,154.3578,0,U,58740,999,8727,0.00018741,2.33e-05,0.0,0.5,0.5,0.5
STARLINK-31148,2024-005P,2025-07-31T16:05:41.529120,15.02542189,4.96e-05,43.0038,342.6756,240.5072,119.5721,0,U,58741,999,8717,7.2396e-05,7.75e-06,0.0,0.5,0.5,0.5
STARLINK-31151,2024-005Q,2025-07-31T16:00:53.133696,15.02548532,0.0001339,43.0044,342.65,273.5879,86.4811,0,U,58742,999,8726,0.0002062,2.584e-05,0.0,0.5,0.5,0.5
STARLINK-31156,2024-005R,2025-07-31T20:43:17.296032,15.02540659,0.0001088,43.0038,341.5404,264.3263,95.7455,0,U,58743,999,8725,9.4272e-05,1.07e-05,0.0,0.5,0.5,0.5
STARLINK-31167,2024-005S,2025-07-31T09:04:29.974080,15.25912922,0.0001268,43.0019,243.5675,277.392,82.6787,0,U,58744,999,8836,7.2262e-05,1.633e-05,0.0,0.5,0.5,0.5
STARLINK-31176,2024-005T,2025-07-31T15:46:31.476864,15.02541354,0.0001013,43.0024,342.5746,271.7483,88.3243,0,U,58745,999,8721,-0.00011042,-1.695e-05,0.0,0.5,0.5,0.5
STARLINK-31181,2024-005U,2025-07-31T10:22:31.194336,15.27577343,0.0001288,42.9989,237.0583,276.0149,84.0556,0,U,58746,999,8844,-1.911e-05,-7.88e-06,0.0,0.5,0.5,0.5
STARLINK-31183,2024-005V,2025-07-31T15:36:56.007072,15.02533982,8.85e-05,43.003,342.5269,264.6426,95.4315,0,U,58747,999,8727,7.0279e-05,7.46e-06,0.0,0.5,0.5,0.5
STARLINK-31165,2024-005W,2025-07-31T15:41:43.679328,15.0253467,0.0001503,43.0041,342.5481,267.3184,92.7486,0,U,58748,999,8717,5.0257e-05,4.75e-06,0.0,0.5,0.5,0.5
STARLINK-31160,2024-005X,2025-07-31T20:14:30.847776,15.02536784,0.0001544,43.0047,341.3226,273.9126,86.154,0,U,58749,999,8720,-7.7131e-06,-3.08e-06,0.0,0.5,0.5,0.5
STARLINK-31179,2024-005Y,2025-07-31T17:07:52.033152,15.02535624,0.0001753,43.0043,342.1394,287.6339,72.4312,0,U,58750,999,8718,-1.8271e-05,-4.51e-06,0.0,0.5,0.5,0.5
STARLINK-31127,2024-011A,2025-07-31T14:55:19.392672,15.29364793,0.000143,53.1613,320.53,91.2023,268.9141,0,U,58765,999,8630,7.0299e-05,1.674e-05,0.0,0.5,0.5,0.5
STARLINK-31114,2024-011B,2025-07-31T13:37:50.367648,15.30182681,0.0001213,53.1613,318.7888,76.091,284.0226,0,U,58766,999,8631,2.7821e-06,-2.77e-06,0.0,0.5,0.5,0.5
STARLINK-31140,2024-011C,2025-07-31T13:02:35.022624,15.29371522,9.58e-05,53.1611,320.7508,101.3877,258.7231,0,U,58767,999,8639,1.8974e-05,1.92e-06,0.0,0.5,0.5,0.5
STARLINK-31145,2024-011D,2025-08-01T03:00:34.639488,15.16946617,0.000181,53.1609,319.3889,59.4251,300.6922,0,U,58768,999,8636,0.0010673,0.00021062,0.0,0.5,0.5,0.5
STARLINK-31146,2024-011E,2025-07-31T12:57:47.194848,15.29347369,0.0001382,53.1592,320.7324,96.4736,263.6421,0,U,58769,999,8641,-0.00010631,-3.421e-05,0.0,0.5,0.5,0.5
STARLINK-31143,2024-011F,2025-07-31T13:03:36.015840,15.29367882,0.0001337,53.159,320.7558,85.6095,274.5058,0,U,58770,999,8641,0.00026139,7.197e-05,0.0,0.5,0.5,0.5
STARLINK-31135,2024-011G,2025-07-31T13:22:37.915392,15.30201622,0.0001216,53.1623,318.7239,104.0533,256.0603,0,U,58771,999,8631,-4.457e-05,-1.679e-05,0.0,0.5,0.5,0.5
STARLINK-31136,2024-011H,2025-07-31T14:54:24.471648,15.30190242,0.0001102,53.1615,320.5204,93.983,266.1296,0,U,58772,999,8641,3.0828e-05,5.54e-06,0.0,0.5,0.5,0.5
STARLINK-31073,2024-011J,2025-07-31T13:29:28.172832,15.30195602,9.79e-05,53.1616,320.8642,76.9826,283.1284,0,U,58773,999,8629,8.011e-05,2.014e-05,0.0,0.5,0.5,0.5
STARLINK-31122,2024-011K,2025-07-31T13:31:46.889760,15.29365526,0.0001271,53.1618,320.8666,104.5626,255.5515,0,U,58774,999,8639,-1.9097e-06,-4.11e-06,0.0,0.5,0.5,0.5
STARLINK-31123,2024-011L,2025-07-31T12:58:54.490944,15.29633909,0.0004042,53.159,320.7348,157.401,202.717,0,U,58775,999,8641,0.0022007,0.00064258,0.0,0.5,0.5,0.5
STARLINK-31117,2024-011M,2025-08-01T06:00:02.000160,15.30173042,0.0001104,53.1601,317.8069,92.5516,23.4307,0,U,58776,999,8639,0.0016645,0.00049224,0.0,0.5,0.5,0.5
STARLINK-31132,2024-011N,2025-08-01T05:11:49.032672,15.30214124,0.0001032,53.1586,227.609,83.1313,276.9806,0,U,58777,999,8778,0.00010437,2.735e-05,0.0,0.5,0.5,0.5
STARLINK-31120,2024-011P,2025-07-31T20:23:43.589184,15.30122932,0.0001006,53.1588,319.8011,87.8165,272.2951,0,U,58778,999,8645,0.001203,0.00035355,0.0,0.5,0.5,0.5
STARLINK-31142,2024-011Q,2025-07-31T13:46:11.055648,15.30196063,0.0001249,53.1605,320.9267,79.5793,280.5348,0,U,58779,999,8641,3.0709e-05,5.5e-06,0.0,0.5,0.5,0.5
STARLINK-31099,2024-011S,2025-07-31T13:33:19.864800,15.29360968,0.0001331,53.1622,320.8737,92.6666,267.4486,0,U,58781,999,8628,-2.8795e-07,-3.64e-06,0.0,0.5,0.5,0.5
STARLINK-31060,2024-011T,2025-08-01T04:40:34.020480,15.396159,0.0001479,53.1595,191.0473,109.5566,250.5599,0,U,58782,999,8819,-7.0903e-06,-6.83e-06,0.0,0.5,0.5,0.5
STARLINK-31047,2024-011U,2025-07-31T12:57:24.801696,15.30196035,0.0001252,53.1605,305.3444,61.2513,298.8613,0,U,58783,999,8663,2.2038e-05,2.94e-06,0.0,0.5,0.5,0.5
STARLINK-31039,2024-011V,2025-07-31T13:32:31.032384,15.30183563,0.0001287,53.1618,320.8687,78.1618,281.9528,0,U,58784,999,8641,-8.9886e-06,-6.25e-06,0.0,0.5,0.5,0.5
STARLINK-31034,2024-011W,2025-07-31T10:07:22.338912,15.30195078,0.0001173,53.1579,219.0811,75.7665,284.3466,0,U,58785,999,8785,2.3601e-05,3.4e-06,0.0,0.5,0.5,0.5
STARLINK-31024,2024-011X,2025-07-31T13:39:20.785248,15.3019293,0.0001213,53.1613,318.7903,84.462,275.6519,0,U,58786,999,8644,8.9204e-05,2.283e-05,0.0,0.5,0.5,0.5
STARLINK-31189,2024-012A,2025-07-31T15:22:14.497248,15.27580763,5.04e-05,43.0011,333.2568,22.7245,337.3629,0,U,58787,999,8743,4.315e-05,9.26e-06,0.0,0.5,0.5,0.5
STARLINK-31185,2024-012B,2025-07-31T19:25:47.070912,15.2591673,0.0001147,43.0009,332.813,264.0401,96.0319,0,U,58788,999,8745,0.00013898,3.38e-05,0.0,0.5,0.5,0.5
STARLINK-31166,2024-012C,2025-07-31T15:05:37.864608,15.2591158,0.000119,42.9998,333.1529,260.8324,99.2393,0,U,58789,999,8743,0.00012652,3.054e-05,0.0,0.5,0.5,0.5
STARLINK-31187,2024-012D,2025-07-31T19:19:20.042112,15.25879002,0.0001623,43.0023,332.7784,274.0406,86.026,0,U,58790,999,8745,-0.00023362,-6.358e-05,0.0,0.5,0.5,0.5
STARLINK-31162,2024-012E,2025-07-31T07:53:39.961536,15.27585414,5.49e-05,43.001,335.2194,287.6227,72.4565,0,U,58791,999,8738,-1.5251e-05,-6.81e-06,0.0,0.5,0.5,0.5
STARLINK-31184,2024-012G,2025-07-31T15:37:02.997696,15.2757695,3.74e-05,42.9998,333.3346,310.8687,49.2132,0,U,58793,999,8743,2.9757e-05,5.57e-06,0.0,0.5,0.5,0.5
STARLINK-31192,2024-012H,2025-07-31T14:55:50.929536,15.25916324,0.000139,42.9989,333.1058,261.7214,98.3479,0,U,58794,999,8729,4.226e-05,8.48e-06,0.0,0.5,0.5,0.5
STARLINK-31161,2024-012J,2025-07-31T15:40:44.599872,15.27588375,0.0001395,43.0012,333.3549,291.6577,68.4126,0,U,58795,999,8743,-5.6995e-05,-1.831e-05,0.0,0.5,0.5,0.5
STARLINK-31195,2024-012K,2025-07-31T15:51:13.797504,15.25906975,0.0001186,43.0026,333.4073,284.461,75.6109,0,U,58796,999,8743,2.9597e-05,5.17e-06,0.0,0.5,0.5,0.5
STARLINK-31193,2024-012L,2025-07-31T09:30:57.607776,15.2585241,0.0001707,43.0032,334.8632,273.9218,86.1437,0,U,58797,999,8739,0.00032958,8.358e-05,0.0,0.5,0.5,0.5
STARLINK-31168,2024-012M,2025-07-31T15:44:43.394784,15.25897736,0.0001336,43.0042,333.3705,295.9273,64.144,0,U,58798,999,8743,5.9055e-06,-1.03e-06,0.0,0.5,0.5,0.5
STARLINK-31191,2024-012P,2025-07-31T15:31:30.119232,15.27571908,7.13e-05,43.0018,333.2885,242.3675,117.7105,0,U,58800,999,8743,-2.7205e-05,-1.01e-05,0.0,0.5,0.5,0.5
STARLINK-31170,2024-012Q,2025-07-31T15:38:12.272352,15.25912514,0.0001365,43.0027,333.3227,284.5977,75.4723,0,U,58801,999,8743,-0.00010384,-2.973e-05,0.0,0.5,0.5,0.5
STARLINK-31141,2024-012S,2025-08-01T06:00:02.000160,15.25881485,0.0001573,43.0024,329.8535,260.4596,188.4697,0,U,58803,999,8753,0.0017036,0.00044537,0.0,0.5,0.5,0.5
STARLINK-31188,2024-012T,2025-07-31T15:31:40.836288,15.25924141,4.51e-05,43.0027,333.2803,238.6218,121.4589,0,U,58804,999,8744,0.00012763,3.084e-05,0.0,0.5,0.5,0.5
STARLINK-31138,2024-012V,2025-07-31T19:35:23.408160,15.25908103,4.56e-05,43.0009,331.9824,287.4072,72.6729,0,U,58806,999,8746,2.5142e-05,4.01e-06,0.0,0.5,0.5,0.5
STARLINK-31163,2024-012W,2025-07-31T18:27:11.149920,15.2589937,0.0001371,43.0037,332.4748,274.3284,85.741,0,U,58807,999,8745,-0.00016038,-4.449e-05,0.0,0.5,0.5,0.5
STARLINK-31174,2024-012X,2025-07-31T15:15:21.629664,15.25989056,0.0002389,43.003,333.1978,121.6787,238.4297,0,U,58808,999,8744,0.00089807,0.00023365,0.0,0.5,0.5,0.5
STARLINK-31169,2024-012Y,2025-07-31T15:12:08.040960,15.25914483,0.0001392,43.0004,333.1817,265.7906,94.2786,0,U,58809,999,8743,1.3576e-05,9.8e-07,0.0,0.5,0.5,0.5
STARLINK-31233,2024-017A,2025-07-31T02:53:05.991936,15.30192447,0.0001311,53.1587,153.4442,82.3888,277.7261,0,U,58826,999,8625,1.9614e-05,2.22e-06,0.0,0.5,0.5,0.5
STARLINK-31271,2024-017B,2025-08-01T01:27:50.612544,15.3018486,0.0001454,53.1615,149.3564,88.6231,271.4937,0,U,58827,999,8629,2.3885e-05,3.48e-06,0.0,0.5,0.5,0.5
STARLINK-31222,2024-017C,2025-08-01T04:54:01.080288,15.30203757,0.0001196,53.1604,148.1159,91.4377,268.676,0,U,58828,999,8631,-0.00010102,-3.35e-05,0.0,0.5,0.5,0.5
STARLINK-31258,2024-017D,2025-08-01T02:33:00.993600,15.30195242,0.0001356,53.1599,148.9289,98.8313,261.2842,0,U,58829,999,8629,3.7307e-05,7.46e-06,0.0,0.5,0.5,0.5
STARLINK-31253,2024-017E,2025-07-31T13:33:13.912704,15.30195709,0.0001385,53.16,151.2365,84.7219,275.394,0,U,58830,999,8622,2.8861e-05,4.95e-06,0.0,0.5,0.5,0.5
STARLINK-31232,2024-017F,2025-07-31T13:27:09.648576,15.30191907,0.0001506,53.1609,151.2095,86.7781,273.3392,0,U,58831,999,8622,-1.1967e-05,-7.14e-06,0.0,0.5,0.5,0.5
STARLINK-31263,2024-017G,2025-08-01T03:09:53.933472,15.395956,0.0001242,53.159,144.1162,88.7704,271.3443,0,U,58832,999,8648,3.7072e-06,-2.51e-06,0.0,0.5,0.5,0.5
STARLINK-31171,2024-017J,2025-08-01T04:44:08.670912,15.30173981,0.0001,53.1595,124.9353,99.6778,260.4336,0,U,58834,999,8664,-5.1841e-05,-1.893e-05,0.0,0.5,0.5,0.5
STARLINK-31246,2024-017K,2025-08-01T00:45:17.796672,15.30176562,0.0001303,53.1587,149.1677,75.0252,285.0893,0,U,58835,999,8628,-6.5231e-05,-2.289e-05,0.0,0.5,0.5,0.5
STARLINK-31251,2024-017L,2025-07-31T06:07:16.840992,15.30196459,0.0001255,53.1589,152.8568,82.6582,277.4561,0,U,58836,999,8626,3.6865e-05,7.33e-06,0.0,0.5,0.5,0.5
STARLINK-31249,2024-017N,2025-08-01T02:39:05.892768,15.30190587,0.0001294,53.159,148.9494,70.8915,289.2225,0,U,58838,999,8630,8.0098e-07,-3.35e-06,0.0,0.5,0.5,0.5
STARLINK-31250,2024-017P,2025-08-01T04:29:58.010208,15.39622328,8.9e-05,53.1577,143.7529,96.9042,263.2064,0,U,58839,999,8632,5.0043e-05,1.603e-05,0.0,0.5,0.5,0.5
STARLINK-31248,2024-017Q,2025-08-01T03:38:58.061760,15.30209343,0.0001304,53.1592,161.2607,99.3172,260.7976,0,U,58840,999,8623,7.1481e-05,1.759e-05,0.0,0.5,0.5,0.5
STARLINK-31236,2024-017R,2025-07-31T06:25:30.804096,15.30199331,0.0001249,53.1592,152.9345,90.1755,269.9388,0,U,58841,999,8615,7.8256e-06,-1.27e-06,0.0,0.5,0.5,0.5
STARLINK-31228,2024-017S,2025-08-01T02:43:39.175104,15.30193239,0.0001233,53.1591,148.9727,94.402,265.7121,0,U,58842,999,8630,3.6104e-05,7.1e-06,0.0,0.5,0.5,0.5
STARLINK-31280,2024-017T,2025-07-31T23:44:39.847776,15.30195007,0.0001112,53.1595,149.6181,90.1104,270.0024,0,U,58843,999,8628,7.2964e-06,-1.43e-06,0.0,0.5,0.5,0.5
STARLINK-31269,2024-017U,2025-08-01T05:11:56.673888,15.30194187,0.0001088,53.1596,238.5285,92.7458,267.3667,0,U,58844,999,8502,3.1024e-05,5.6e-06,0.0,0.5,0.5,0.5
STARLINK-31264,2024-017V,2025-08-01T02:24:57.194208,15.30194644,0.0001089,53.1584,238.5203,84.2092,275.9033,0,U,58845,999,8501,2.6492e-05,4.26e-06,0.0,0.5,0.5,0.5
STARLINK-31273,2024-017W,2025-08-01T04:31:23.113344,15.3019143,0.0001233,53.1602,148.7262,89.3552,270.759,0,U,58846,999,8630,1.3076e-05,2.8e-07,0.0,0.5,0.5,0.5
STARLINK-31262,2024-017X,2025-07-31T07:46:57.687456,15.30200397,0.0001072,53.1586,242.2056,88.7228,271.3896,0,U,58847,999,8488,5.1938e-05,1.179e-05,0.0,0.5,0.5,0.5
STARLINK-31238,2024-019A,2025-07-31T22:31:41.987424,15.25913377,0.0001141,43.0036,54.5388,286.3178,73.7547,0,U,58853,999,8503,4.0056e-05,7.91e-06,0.0,0.5,0.5,0.5
STARLINK-31158,2024-019B,2025-07-31T22:59:58.352928,15.275955,0.000184,43.0055,55.5694,259.4269,100.6376,0,U,58854,999,8513,-0.00012491,-3.7e-05,0.0,0.5,0.5,0.5
STARLINK-31237,2024-019C,2025-07-31T22:21:07.072704,15.275915,0.0001213,42.9991,55.383,279.538,80.5335,0,U,58855,999,8521,2.8581e-06,-1.83e-06,0.0,0.5,0.5,0.5
STARLINK-31244,2024-019D,2025-08-01T00:19:19.090560,15.27585509,0.000177,43.0075,55.1137,250.3806,109.6855,0,U,58856,999,8517,8.8282e-05,2.168e-05,0.0,0.5,0.5,0.5
STARLINK-31216,2024-019E,2025-07-31T22:12:08.538048,15.27597215,0.0001157,43.0011,33.7308,272.9584,87.1135,0,U,58857,999,8555,0.00044081,0.00011894,0.0,0.5,0.5,0.5
STARLINK-31226,2024-019F,2025-07-31T23:07:23.433024,15.2754581,0.0001387,43.0036,55.6103,278.7984,81.271,0,U,58858,999,8532,0.00020856,5.475e-05,0.0,0.5,0.5,0.5
STARLINK-31197,2024-019G,2025-08-01T00:58:11.466336,15.27587012,0.0001494,43.0021,55.3158,272.8308,87.2372,0,U,58859,999,8533,0.00038593,0.00010375,0.0,0.5,0.5,0.5
STARLINK-31213,2024-019H,2025-07-31T22:47:02.010048,15.27571178,0.0001212,43.0054,55.4931,274.4733,85.598,0,U,58860,999,8532,-7.9198e-06,-4.8e-06,0.0,0.5,0.5,0.5
STARLINK-31199,2024-019J,2025-08-01T00:15:37.351008,15.27608962,0.0001217,43.0017,55.1029,312.048,48.0268,0,U,58861,999,8533,-0.00012675,-3.751e-05,0.0,0.5,0.5,0.5
STARLINK-31200,2024-019K,2025-07-31T22:43:19.777152,15.27589842,2.58e-05,42.9967,55.4805,187.0221,173.0627,0,U,58862,999,8532,-8.3026e-05,-2.546e-05,0.0,0.5,0.5,0.5
STARLINK-31149,2024-019L,2025-07-31T23:38:37.293504,15.27582638,0.0001016,43.0046,54.9,301.4739,58.6013,0,U,58863,999,8533,0.00011231,2.83e-05,0.0,0.5,0.5,0.5
STARLINK-31242,2024-019M,2025-07-31T22:52:38.041248,15.27555974,0.0001545,43.0022,55.5245,49.0677,311.0308,0,U,58864,999,8532,-4.1076e-05,-1.392e-05,0.0,0.5,0.5,0.5
STARLINK-31223,2024-019N,2025-07-31T22:00:01.999584,15.2756383,0.0001375,43.0017,55.7618,285.9303,226.1127,0,U,58865,999,591,0.0012724,0.000349,0.0,0.5,0.5,0.5
STARLINK-31219,2024-019P,2025-07-31T22:19:16.135968,15.27579705,0.0001131,43.0017,55.3454,262.8439,97.2284,0,U,58866,999,8530,-6.2668e-05,-1.986e-05,0.0,0.5,0.5,0.5
STARLINK-31198,2024-019Q,2025-07-31T22:32:12.594624,15.27589232,0.00012,43.0034,55.4061,280.3008,79.7708,0,U,58867,999,8506,-2.0421e-05,-8.24e-06,0.0,0.5,0.5,0.5
STARLINK-31196,2024-019R,2025-07-30T23:50:38.666112,15.25918302,0.0001517,43.0012,61.2305,266.3937,93.674,0,U,58868,999,8515,-0.00011598,-3.291e-05,0.0,0.5,0.5,0.5
STARLINK-31203,2024-019S,2025-07-31T22:11:22.235424,15.26396669,0.0002881,43.0015,50.9744,298.4183,61.6378,0,U,58869,999,8537,-0.00020546,-5.71e-05,0.0,0.5,0.5,0.5
STARLINK-31201,2024-019T,2025-07-31T23:42:18.937152,15.27592359,0.0001201,43.0037,54.918,273.1487,86.9227,0,U,58870,999,8512,4.195e-07,-2.51e-06,0.0,0.5,0.5,0.5
STARLINK-31214,2024-019U,2025-07-31T22:26:39.845760,15.27589854,0.0001247,43.0018,55.3721,262.1724,97.8986,0,U,58871,999,8511,-0.00014944,-4.373e-05,0.0,0.5,0.5,0.5
STARLINK-31215,2024-019V,2025-07-31T22:30:22.921920,15.2754416,8.44e-05,43.0044,55.4072,316.0071,44.0713,0,U,58872,999,8516,0.00027212,7.225e-05,0.0,0.5,0.5,0.5
STARLINK-31177,2024-019W,2025-07-31T22:22:57.836640,15.27613462,0.0001354,43.0013,55.3675,268.604,91.4656,0,U,58873,999,8532,-0.00025937,-7.4e-05,0.0,0.5,0.5,0.5
STARLINK-30945,2024-019X,2025-07-31T22:00:01.999584,15.27543305,0.0001879,43.0006,55.899,264.9132,183.5653,0,U,58874,999,591,0.0011432,0.00031295,0.0,0.5,0.5,0.5
STARLINK-31212,2024-019Y,2025-07-31T23:47:52.248480,15.27574621,0.0002017,43.0012,54.9449,264.5114,95.5507,0,U,58875,999,8517,3.3359e-05,6.56e-06,0.0,0.5,0.5,0.5
STARLINK-31306,2024-020A,2025-08-01T04:21:12.877920,15.30188346,0.0001181,53.1588,266.4216,79.5607,280.5526,0,U,58876,999,8548,2.1934e-05,2.9e-06,0.0,0.5,0.5,0.5
STARLINK-31326,2024-020B,2025-08-01T04:07:41.575008,15.30197235,0.0001137,53.1588,267.0705,73.9154,286.1972,0,U,58877,999,8546,2.9789e-05,5.23e-06,0.0,0.5,0.5,0.5
STARLINK-31300,2024-020C,2025-07-31T11:11:11.529888,15.30184819,0.0001037,53.1588,269.7813,103.4872,256.6244,0,U,58878,999,8420,9.9119e-06,-6.6e-07,0.0,0.5,0.5,0.5
STARLINK-31296,2024-020D,2025-07-31T09:50:17.229696,15.39619573,0.0001186,53.1583,246.6992,91.5976,268.5164,0,U,58879,999,8452,-1.3304e-05,-9.31e-06,0.0,0.5,0.5,0.5
STARLINK-31328,2024-020E,2025-07-31T09:37:04.333440,15.30196132,0.0001196,53.1587,255.0817,82.0322,278.0814,0,U,58880,999,8440,-3.6864e-05,-1.451e-05,0.0,0.5,0.5,0.5
